시도,시군구,가해자차량용도대분류,가해자차량용도중분류,가해자차량용도,사고건수,사망자수,중상자수,경상자수,부상신고자수
전북,무주군,비사업용,승용차,승용차,57,4,38,64,1
전북,무주군,비사업용,버스,버스,3,0,1,4,0
전북,무주군,비사업용,화물차,화물차,31,1,20,23,0
전북,무주군,비사업용,기타/건설기계,기타/건설기계,5,1,2,2,0
전북,무주군,이륜차,이륜차,이륜차,7,0,5,2,0
전북,무주군,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),1,0,1,0,0
전북,무주군,원동기장치자전거,원동기장치자전거,원동기장치자전거,4,1,5,1,1
전북,무주군,농기계,농기계,농기계,2,1,0,1,0
전북,장수군,사업용,노선버스,시외버스,1,0,0,2,0
전북,장수군,사업용,택시,법인택시,2,0,1,3,0
전북,장수군,사업용,화물차,화물차,3,0,2,3,0
전북,장수군,사업용,렌터카,렌터카,2,0,2,0,0
전북,장수군,사업용,기타/건설기계,기타/건설기계,2,0,2,0,0
전북,장수군,비사업용,승용차,승용차,23,2,15,18,0
전북,장수군,비사업용,화물차,화물차,18,6,7,11,0
전북,장수군,비사업용,기타/건설기계,기타/건설기계,2,1,1,0,0
전북,장수군,이륜차,이륜차,이륜차,6,1,3,3,0
전북,장수군,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),1,1,0,0,0
전북,장수군,원동기장치자전거,원동기장치자전거,원동기장치자전거,4,0,3,1,0
전북,장수군,자전거,자전거,자전거,1,0,1,0,0
전북,임실군,사업용,노선버스,시내버스,1,0,1,0,0
전북,임실군,사업용,노선버스,시외버스,1,0,1,0,0
전북,임실군,사업용,전세버스,전세버스,1,0,0,1,0
전북,임실군,사업용,택시,개인택시,1,0,0,1,0
전북,임실군,사업용,화물차,화물차,7,2,2,13,0
전북,임실군,사업용,렌터카,렌터카,4,0,2,5,3
전북,임실군,사업용,기타/건설기계,기타/건설기계,3,0,1,1,1
전북,임실군,비사업용,승용차,승용차,60,3,29,64,0
전북,임실군,비사업용,버스,버스,1,0,1,4,0
전북,임실군,비사업용,화물차,화물차,29,1,18,25,0
전북,임실군,비사업용,기타/건설기계,기타/건설기계,2,0,0,3,0
전북,임실군,이륜차,이륜차,이륜차,3,0,0,2,1
전북,임실군,원동기장치자전거,원동기장치자전거,원동기장치자전거,1,1,0,0,0
전북,임실군,농기계,농기계,농기계,1,0,1,1,0
전북,순창군,사업용,노선버스,시외버스,1,0,0,1,0
전북,순창군,사업용,택시,개인택시,2,0,1,1,1
전북,순창군,사업용,화물차,화물차,1,0,0,1,0
전북,순창군,사업용,렌터카,렌터카,1,0,1,1,0
전북,순창군,사업용,기타/건설기계,기타/건설기계,4,0,1,3,1
전북,순창군,비사업용,승용차,승용차,41,1,14,39,4
전북,순창군,비사업용,화물차,화물차,32,2,18,19,3
전북,순창군,이륜차,이륜차,이륜차,15,3,5,7,3
전북,순창군,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),6,1,0,4,1
전북,순창군,원동기장치자전거,원동기장치자전거,원동기장치자전거,2,1,1,0,0
전북,순창군,자전거,자전거,자전거,2,0,0,1,1
전북,순창군,농기계,농기계,농기계,3,1,0,0,2
전북,고창군,사업용,노선버스,시내버스,1,0,0,3,0
전북,고창군,사업용,노선버스,시외버스,1,0,0,1,0
전북,고창군,사업용,택시,법인택시,1,0,1,0,0
전북,고창군,사업용,택시,개인택시,5,0,2,9,0
전북,고창군,사업용,화물차,화물차,2,0,0,2,0
전북,고창군,사업용,렌터카,렌터카,2,0,0,3,0
전북,고창군,사업용,기타/건설기계,기타/건설기계,1,0,0,1,0
전북,고창군,비사업용,승용차,승용차,91,7,53,96,0
전북,고창군,비사업용,버스,버스,1,1,7,4,0
전북,고창군,비사업용,화물차,화물차,50,5,18,60,0
전북,고창군,비사업용,기타/건설기계,기타/건설기계,7,1,5,4,0
전북,고창군,이륜차,이륜차,이륜차,7,1,1,7,0
전북,고창군,원동기장치자전거,원동기장치자전거,원동기장치자전거,2,0,1,0,2
전북,고창군,농기계,농기계,농기계,2,0,0,2,0
전북,부안군,사업용,노선버스,마을버스,1,0,1,7,0
전북,부안군,사업용,노선버스,시내버스,2,0,1,1,0
전북,부안군,사업용,전세버스,전세버스,2,0,1,1,0
전북,부안군,사업용,택시,법인택시,6,1,2,7,0
전북,부안군,사업용,택시,개인택시,4,0,2,5,0
전북,부안군,사업용,화물차,화물차,12,1,6,10,0
전북,부안군,사업용,렌터카,렌터카,12,0,6,21,0
전북,부안군,사업용,기타/건설기계,기타/건설기계,4,0,1,25,0
전북,부안군,비사업용,승용차,승용차,140,6,69,177,0
전북,부안군,비사업용,버스,버스,6,0,7,3,0
전북,부안군,비사업용,어린이통학버스,어린이통학버스,1,0,0,1,0
전북,부안군,비사업용,화물차,화물차,59,6,31,71,0
전북,부안군,비사업용,기타/건설기계,기타/건설기계,5,0,1,8,0
전북,부안군,이륜차,이륜차,이륜차,22,4,9,11,2
전북,부안군,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),2,0,1,1,0
전북,부안군,원동기장치자전거,원동기장치자전거,원동기장치자전거,13,0,9,9,0
전북,부안군,자전거,자전거,자전거,6,0,3,4,0
전북,부안군,농기계,농기계,농기계,1,0,2,0,0
전북,익산시,사업용,노선버스,시내버스,12,0,1,21,0
전북,익산시,사업용,노선버스,시외버스,2,1,0,1,0
전북,익산시,사업용,노선버스,고속버스,1,0,1,0,0
전북,익산시,사업용,전세버스,전세버스,7,0,1,7,0
전북,익산시,사업용,택시,법인택시,67,0,8,92,1
전북,익산시,사업용,택시,개인택시,35,0,10,30,0
전북,익산시,사업용,화물차,화물차,44,4,16,37,0
전북,익산시,사업용,렌터카,렌터카,30,2,9,37,0
전북,익산시,사업용,기타/건설기계,기타/건설기계,11,1,3,11,0
전북,익산시,비사업용,승용차,승용차,814,11,241,977,8
전북,익산시,비사업용,버스,버스,9,1,3,11,0
전북,익산시,비사업용,어린이통학버스,어린이통학버스,3,0,0,4,0
전북,익산시,비사업용,화물차,화물차,176,7,50,200,1
전북,익산시,비사업용,기타/건설기계,기타/건설기계,22,0,6,21,0
전북,익산시,이륜차,이륜차,이륜차,95,6,31,86,9
전북,익산시,원동기장치자전거,원동기장치자전거,원동기장치자전거,20,0,8,14,1
전북,익산시,자전거,자전거,자전거,34,0,6,21,7
전북,익산시,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),2,1,1,0,0
전북,익산시,농기계,농기계,농기계,2,0,1,1,0
전북,익산시,기타,기타,기타,1,0,0,1,0
전북,익산시,불명,불명,불명,9,0,2,7,3
전남,목포시,사업용,노선버스,시내버스,21,0,11,18,1
전남,목포시,사업용,노선버스,고속버스,2,0,0,3,0
전남,목포시,사업용,전세버스,전세버스,2,0,0,2,0
전남,목포시,사업용,택시,법인택시,73,0,19,106,0
전남,목포시,사업용,택시,개인택시,49,0,10,68,0
전남,목포시,사업용,화물차,화물차,23,0,6,46,1
전남,목포시,사업용,렌터카,렌터카,77,0,14,152,1
전남,목포시,사업용,기타/건설기계,기타/건설기계,13,0,2,14,0
전남,목포시,비사업용,승용차,승용차,1086,10,205,1713,31
전남,목포시,비사업용,버스,버스,15,0,1,22,1
전남,목포시,비사업용,어린이통학버스,어린이통학버스,3,0,1,1,1
전남,목포시,비사업용,화물차,화물차,195,1,35,268,5
전남,목포시,비사업용,기타/건설기계,기타/건설기계,35,1,4,63,0
전남,목포시,이륜차,이륜차,이륜차,134,1,55,137,7
전남,목포시,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),1,0,1,0,0
전남,목포시,원동기장치자전거,원동기장치자전거,원동기장치자전거,4,0,1,4,0
전남,목포시,자전거,자전거,자전거,36,0,16,19,4
전남,목포시,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),3,0,2,0,1
전남,목포시,기타,기타,기타,1,0,0,1,0
전남,목포시,불명,불명,불명,45,0,4,46,4
전남,여수시,사업용,노선버스,시내버스,33,0,16,30,3
전남,여수시,사업용,전세버스,전세버스,8,1,2,16,0
전남,여수시,사업용,택시,법인택시,60,0,19,70,3
전남,여수시,사업용,택시,개인택시,41,3,13,38,0
전남,여수시,사업용,화물차,화물차,34,0,13,24,0
전남,여수시,사업용,렌터카,렌터카,59,0,33,100,1
전남,여수시,사업용,위험물운송,위험물운송,3,0,1,2,0
전남,여수시,사업용,콘크리트믹서,콘크리트믹서,1,0,0,1,0
전남,여수시,사업용,덤프트럭,덤프트럭,1,0,0,1,0
전남,여수시,사업용,기타/건설기계,기타/건설기계,40,0,2,61,3
전남,여수시,비사업용,승용차,승용차,909,12,201,1191,32
전남,여수시,비사업용,버스,버스,20,0,4,26,2
전남,여수시,비사업용,어린이통학버스,어린이통학버스,6,0,0,6,0
전남,여수시,비사업용,화물차,화물차,190,1,59,247,5
전남,여수시,비사업용,기타/건설기계,기타/건설기계,13,0,4,13,0
전남,여수시,이륜차,이륜차,이륜차,97,6,34,64,13
전남,여수시,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),4,3,0,2,0
전남,여수시,원동기장치자전거,원동기장치자전거,원동기장치자전거,16,1,0,17,1
전남,여수시,자전거,자전거,자전거,13,0,6,6,3
전남,여수시,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,0,1,0
전남,여수시,농기계,농기계,농기계,4,0,1,3,0
전남,여수시,기타,기타,기타,1,0,0,0,1
전남,여수시,불명,불명,불명,13,0,2,11,1
전남,순천시,사업용,노선버스,시내버스,23,2,7,16,0
전남,순천시,사업용,노선버스,시외버스,1,1,7,10,0
전남,순천시,사업용,노선버스,고속버스,4,0,1,9,0
전남,순천시,사업용,전세버스,전세버스,12,0,6,28,0
전남,순천시,사업용,택시,법인택시,44,1,12,48,3
전남,순천시,사업용,택시,개인택시,21,0,4,30,5
전남,순천시,사업용,화물차,화물차,29,3,5,38,1
전남,순천시,사업용,렌터카,렌터카,42,1,13,59,9
전남,순천시,사업용,위험물운송,위험물운송,1,0,2,0,0
전남,순천시,사업용,기타/건설기계,기타/건설기계,13,1,3,15,0
전남,순천시,비사업용,승용차,승용차,911,13,236,1205,42
전남,순천시,비사업용,버스,버스,15,0,9,15,1
전남,순천시,비사업용,어린이통학버스,어린이통학버스,8,0,2,13,0
전남,순천시,비사업용,화물차,화물차,183,4,55,238,9
전남,순천시,비사업용,위험물운송,위험물운송,1,0,1,0,0
전남,순천시,비사업용,기타/건설기계,기타/건설기계,13,0,4,17,0
전남,순천시,이륜차,이륜차,이륜차,86,2,31,63,6
전남,순천시,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),1,0,0,1,0
전남,순천시,원동기장치자전거,원동기장치자전거,원동기장치자전거,15,0,4,14,3
전남,순천시,자전거,자전거,자전거,25,0,10,17,1
전남,순천시,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,0,1,0
전남,순천시,농기계,농기계,농기계,1,0,1,1,0
전남,순천시,기타,기타,기타,3,0,0,3,0
전남,순천시,불명,불명,불명,9,0,2,8,0
전남,나주시,사업용,노선버스,시내버스,12,0,3,13,0
전남,나주시,사업용,노선버스,시외버스,4,0,1,6,0
전남,나주시,사업용,전세버스,전세버스,2,0,1,1,0
전남,나주시,사업용,택시,법인택시,5,0,1,6,0
전남,나주시,사업용,택시,개인택시,7,0,1,16,0
전남,나주시,사업용,화물차,화물차,23,4,8,27,1
전남,나주시,사업용,렌터카,렌터카,19,0,3,23,0
전남,나주시,사업용,기타/건설기계,기타/건설기계,8,2,0,10,0
전남,나주시,비사업용,승용차,승용차,346,4,95,543,19
전남,나주시,비사업용,버스,버스,1,0,1,0,0
전남,나주시,비사업용,어린이통학버스,어린이통학버스,3,0,1,3,0
전남,나주시,비사업용,화물차,화물차,143,5,42,208,4
전남,나주시,비사업용,기타/건설기계,기타/건설기계,6,2,1,8,0
전남,나주시,이륜차,이륜차,이륜차,34,2,14,27,2
전남,나주시,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),4,1,2,1,0
전남,나주시,원동기장치자전거,원동기장치자전거,원동기장치자전거,11,2,3,8,1
전남,나주시,자전거,자전거,자전거,12,2,6,5,0
전남,나주시,농기계,농기계,농기계,4,1,3,0,0
전남,나주시,불명,불명,불명,2,0,0,1,1
전남,광양시,사업용,노선버스,시내버스,9,0,2,12,0
전남,광양시,사업용,노선버스,고속버스,1,0,0,1,0
전남,광양시,사업용,전세버스,전세버스,5,1,1,6,0
전남,광양시,사업용,택시,법인택시,21,0,7,23,0
전남,광양시,사업용,택시,개인택시,11,0,4,14,0
전남,광양시,사업용,화물차,화물차,31,2,11,45,1
전남,광양시,사업용,렌터카,렌터카,27,0,7,40,0
전남,광양시,사업용,기타/건설기계,기타/건설기계,10,1,3,14,0
전남,광양시,비사업용,승용차,승용차,468,6,139,554,31
전남,광양시,비사업용,버스,버스,8,2,4,13,0
전남,광양시,비사업용,화물차,화물차,80,1,29,95,3
전남,광양시,비사업용,기타/건설기계,기타/건설기계,4,0,1,4,1
전남,광양시,이륜차,이륜차,이륜차,33,2,14,25,2
전남,광양시,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),1,0,0,1,0
전남,광양시,원동기장치자전거,원동기장치자전거,원동기장치자전거,12,0,7,8,2
전남,광양시,자전거,자전거,자전거,9,1,5,3,1
전남,광양시,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,1,0,0
전남,광양시,농기계,농기계,농기계,5,1,1,2,2
전남,광양시,불명,불명,불명,3,0,0,2,1
전남,담양군,사업용,노선버스,시내버스,1,0,0,4,0
전남,담양군,사업용,노선버스,시외버스,4,0,4,13,0
전남,담양군,사업용,노선버스,고속버스,1,0,0,2,0
전남,담양군,사업용,택시,법인택시,2,0,1,3,0
전남,담양군,사업용,택시,개인택시,2,1,0,1,0
전남,담양군,사업용,화물차,화물차,10,0,4,10,0
전남,담양군,사업용,렌터카,렌터카,10,0,3,17,1
전남,담양군,사업용,기타/건설기계,기타/건설기계,5,0,2,7,0
전남,담양군,비사업용,승용차,승용차,182,8,50,289,7
전남,담양군,비사업용,버스,버스,3,0,0,6,0
전남,담양군,비사업용,화물차,화물차,56,1,27,77,6
전남,담양군,비사업용,위험물운송,위험물운송,1,1,0,0,0
전남,담양군,비사업용,기타/건설기계,기타/건설기계,7,0,5,7,0
전남,담양군,이륜차,이륜차,이륜차,16,0,7,13,1
전남,담양군,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),2,0,1,1,0
전남,담양군,원동기장치자전거,원동기장치자전거,원동기장치자전거,8,0,5,4,0
전남,담양군,자전거,자전거,자전거,4,0,1,3,0
전남,담양군,농기계,농기계,농기계,6,1,2,5,0
전남,담양군,불명,불명,불명,1,0,0,5,0
전남,곡성군,사업용,노선버스,시내버스,2,0,4,3,0
전남,곡성군,사업용,전세버스,전세버스,1,0,1,0,0
전남,곡성군,사업용,택시,개인택시,2,0,2,2,0
전남,곡성군,사업용,화물차,화물차,5,0,3,4,0
전남,곡성군,사업용,렌터카,렌터카,6,0,1,9,1
전남,곡성군,사업용,덤프트럭,덤프트럭,1,0,0,1,0
전남,곡성군,사업용,기타/건설기계,기타/건설기계,2,1,0,1,0
전남,곡성군,비사업용,승용차,승용차,71,2,48,89,5
전남,곡성군,비사업용,버스,버스,5,1,3,10,0
전남,곡성군,비사업용,화물차,화물차,35,4,17,36,0
전남,곡성군,비사업용,기타/건설기계,기타/건설기계,2,0,2,4,1
전남,곡성군,이륜차,이륜차,이륜차,14,1,5,8,3
전남,곡성군,원동기장치자전거,원동기장치자전거,원동기장치자전거,1,0,0,1,0
전남,곡성군,자전거,자전거,자전거,3,0,1,1,1
전남,곡성군,농기계,농기계,농기계,3,0,2,2,0
전남,구례군,사업용,노선버스,시내버스,1,0,0,2,0
전남,구례군,사업용,노선버스,고속버스,1,0,0,4,0
전남,구례군,사업용,전세버스,전세버스,1,0,2,0,0
전남,구례군,사업용,택시,법인택시,2,0,4,3,0
전남,구례군,사업용,택시,개인택시,1,0,1,0,1
전남,구례군,사업용,화물차,화물차,2,0,3,4,0
전남,구례군,사업용,렌터카,렌터카,1,0,3,3,0
전남,구례군,사업용,기타/건설기계,기타/건설기계,1,0,1,0,0
전남,구례군,비사업용,승용차,승용차,60,3,26,67,2
전남,구례군,비사업용,버스,버스,1,0,0,2,0
전남,구례군,비사업용,화물차,화물차,34,3,17,41,1
전남,구례군,비사업용,기타/건설기계,기타/건설기계,1,1,0,0,0
전남,구례군,이륜차,이륜차,이륜차,21,0,3,18,4
